x,y
0.864583,0.535382
0.136643,0.264115
0.704229,0.460685
0.243915,0.190539
0.395398,0.385894
0.752270,0.980476
0.698907,0.156933
0.663557,0.584558
0.164359,0.753923
0.865762,0.562625
0.885315,0.405299
0.686896,0.177364
0.223144,0.671686
0.962136,0.765384
0.284733,0.919147
0.076750,0.143703
0.441285,0.236079
0.416426,0.126569
0.683332,0.656228
0.357645,0.074726
0.028430,0.090482
0.051952,0.742673
0.289383,0.721059
0.341520,0.445791
0.493620,0.210611
0.057167,0.410983
0.603286,0.715106
0.539049,0.811811
0.364460,0.507002
0.595673,0.663097
0.403849,0.685498
0.813104,0.851117
0.896573,0.246735
0.995003,0.603663
0.876032,0.342439
0.661767,0.969864
0.432531,0.717131
0.658709,0.673442
0.648312,0.698420
0.162981,0.931522
0.218980,0.172022
0.321128,0.837882
0.922757,0.876758
0.677113,0.297318
0.343192,0.285535
0.971222,0.750694
0.963173,0.782960
0.627441,0.885022
0.976545,0.595439
0.466999,0.818101
0.950431,0.177911
0.772564,0.395257
0.828975,0.400379
0.106431,0.243695
0.428615,0.266311
0.200195,0.597564
0.446090,0.506994
0.488986,0.351976
0.376916,0.147030
0.661262,0.723847
0.430772,0.603173
0.510642,0.398394
0.359309,0.143675
0.273613,0.358977
0.750320,0.713150
0.183047,0.704789
0.850012,0.991594
0.088769,0.714617
0.351138,0.160604
0.966289,0.784721
0.411731,0.156224
0.418363,0.874779
0.653271,0.881810
0.213210,0.056789
0.037190,0.895993
0.765056,0.459510
0.458488,0.283706
0.867120,0.823290
0.410233,0.140245
0.167486,0.149390
0.863300,0.340762
0.865843,0.736702
0.305327,0.968572
0.420953,0.640608
0.137524,0.360875
0.453832,0.565254
0.507985,0.813876
0.428311,0.192104
0.740194,0.644903
0.203070,0.786946
0.493283,0.962627
0.241587,0.956705
0.246206,0.090828
0.778446,0.689522
0.231692,0.925808
0.842797,0.068723
0.293949,0.710873
0.800017,0.614414
0.673681,0.206178
0.258546,0.795313
0.582501,0.702665
0.376134,0.106663
0.536093,0.758946
0.261365,0.259423
0.415942,0.460197
0.031987,0.930183
0.425049,0.258294
0.884221,0.661849
0.373956,0.622082
0.347967,0.612963
0.595310,0.137317
0.696820,0.880592
0.908624,0.530597
0.470850,0.552792
0.724643,0.681942
0.379278,0.283222
0.414118,0.739150
0.411951,0.949699
0.553811,0.623269
0.213168,0.967208
0.109374,0.256002
0.887197,0.572354
0.533125,0.752311
0.225963,0.914029
0.393592,0.608018
0.419970,0.586025
0.769184,0.176204
0.867659,0.682955
0.687252,0.360122
0.261311,0.375048
0.052735,0.611065
0.700956,0.454246
0.409303,0.137588
0.419336,0.936925
0.753775,0.584815
0.931171,0.893613
0.880023,0.816774
0.401082,0.385930
0.519712,0.626570
0.301369,0.971359
0.194938,0.812862
0.908315,0.944915
0.978793,0.774877
0.638812,0.692128
0.108945,0.950877
0.081130,0.161556
0.545680,0.767644
0.624447,0.947186
0.896586,0.052815
0.904575,0.639010
0.672963,0.800832
0.528829,0.542694
0.618364,0.937626
0.960836,0.113883
0.543889,0.222504
0.084799,0.721207
0.067339,0.960430
0.722059,0.014953
0.752674,0.401845
0.721461,0.821988
0.293188,0.791166
0.019356,0.823706
0.557461,0.698446
0.800458,0.480352
0.730323,0.708369
0.129081,0.372228
0.528257,0.690711
0.958601,0.156849
0.566582,0.896039
0.275559,0.127043
0.182246,0.410000
0.841061,0.229476
0.344271,0.564371
0.286371,0.093330
0.411095,0.998026
0.947779,0.192409
0.789776,0.942017
0.049444,0.385315
0.621540,0.865994
0.832269,0.339015
0.543713,0.936209
0.751805,0.069643
0.582011,0.726041
0.193598,0.123261
0.616254,0.443280
0.235929,0.811683
0.829716,0.090062
0.014504,0.155824
0.666804,0.319324
0.261180,0.631493
0.311875,0.207907
0.829339,0.109203
0.188229,0.880138
0.474430,0.780259
0.726096,0.293499
0.177050,0.224140
0.243309,0.891820
0.310025,0.779634
0.627867,0.521271
0.940609,0.277516
0.961215,0.192814
0.057170,0.770587
0.288054,0.108499
0.945163,0.986268
0.413062,0.203834
0.588093,0.725053
0.422860,0.442124
0.812060,0.599995
0.294802,0.304786
0.394236,0.022138
0.579037,0.580496
0.269610,0.843020
0.483813,0.605802
0.627796,0.092861
0.101938,0.534998
0.365683,0.059393
0.762267,0.399977
0.819513,0.037307
0.537861,0.762460
0.032763,0.947414
0.967462,0.612904
0.604815,0.337778
0.058950,0.453660
0.961638,0.343880
0.733444,0.341193
0.376284,0.325807
0.927259,0.669143
0.130694,0.369098
0.257817,0.775594
0.537477,0.369603
0.327502,0.934378
0.398096,0.067797
0.321304,0.219727
0.160940,0.848585
0.986142,0.210841
0.747036,0.974777
0.804904,0.377769
0.350919,0.883836
0.811833,0.353325
0.208279,0.549560
0.661337,0.582113
0.849222,0.605966
0.218320,0.929270
0.668114,0.308841
0.756289,0.522269
0.835531,0.066450
0.418018,0.234944
0.167143,0.734003
0.464570,0.323197
0.568764,0.490708
0.514994,0.333733
0.423175,0.325777
0.689935,0.788907
0.170533,0.524142
0.079197,0.356620
0.048254,0.777078
0.973953,0.911593
0.347643,0.155860
0.900406,0.373918
0.699939,0.647851
0.863014,0.540129
0.723688,0.281685
0.803630,0.876791
0.014474,0.247133
0.196434,0.599572
0.729942,0.675400
0.939323,0.155250
0.018420,0.666313
0.942249,0.185839
0.158247,0.023901
0.564088,0.225647
0.782515,0.509959
0.129177,0.118874
0.732841,0.035651
0.478167,0.398676
0.693502,0.341486
0.972541,0.438497
0.631075,0.807759
0.274016,0.630114
0.055303,0.480422
0.260310,0.812965
0.167806,0.214470
0.950785,0.193440
0.838962,0.893040
0.029896,0.574043
0.917298,0.943648
0.217446,0.715703
0.481427,0.371333
0.828276,0.242723
0.391406,0.319086
0.642116,0.083506
0.653034,0.664514
0.474219,0.289676
0.406180,0.750964
0.944632,0.435830
0.230059,0.191694
0.252339,0.406190
0.400794,0.202445
0.591635,0.239141
0.952248,0.305906
0.247564,0.015270
0.943583,0.441088
0.701800,0.443106
0.816061,0.568427
0.669335,0.187436
0.845851,0.302352
0.277386,0.511272
0.943348,0.778078
0.809484,0.344437
0.503057,0.711402
0.804869,0.709139
0.956733,0.064754
0.137680,0.324725
0.271409,0.715492
0.597988,0.365140
0.749355,0.844312
0.370267,0.682320
0.308056,0.101764
0.132570,0.131606
0.629011,0.839357
0.325712,0.487068
0.102798,0.590855
0.177993,0.935437
0.340960,0.808835
0.390696,0.835411
0.546766,0.203810
0.574893,0.496935
0.268706,0.724380
0.853092,0.553811
0.478842,0.475358
0.904791,0.210856
0.316794,0.235826
0.911157,0.592600
0.331505,0.058011
0.719033,0.977385
0.864900,0.010990
0.472069,0.936448
0.635218,0.459806
0.010703,0.980959
0.258208,0.386079
0.832146,0.808840
0.623754,0.428549
0.315480,0.923774
0.130621,0.154371
0.442176,0.611403
0.640946,0.374363
0.824650,0.986753
0.610616,0.743706
0.547813,0.967015
0.813742,0.316540
0.928369,0.665838
0.313339,0.372689
0.644735,0.959306
0.851686,0.688301
0.942527,0.123180
0.069944,0.720925
0.935082,0.680554
0.150499,0.271329
0.582788,0.296259
0.939141,0.418160
0.894196,0.080538
0.353426,0.713118
0.023423,0.969905
0.454413,0.565789
0.914274,0.294590
0.857961,0.836915
0.953400,0.214810
0.253151,0.589721
0.154945,0.113127
0.257205,0.064608
0.234013,0.309822
0.832771,0.176234
0.988365,0.972590
0.437394,0.559566
0.273665,0.873193
0.585008,0.144366
0.939910,0.939390
0.864020,0.957398
0.894156,0.356574
0.533170,0.802024
0.592192,0.375004
0.653233,0.540011
0.582495,0.931148
0.131273,0.734926
0.016991,0.379606
0.804699,0.263082
0.705049,0.645267
0.443521,0.705305
0.613524,0.884617
0.230852,0.886456
0.735686,0.784326
0.067339,0.686336
0.731671,0.938748
0.630793,0.616541
0.250505,0.143189
0.423143,0.865284
0.553065,0.117544
0.387539,0.131517
0.011401,0.570737
0.856419,0.051506
0.903777,0.667087
0.307510,0.608793
0.303530,0.729525
0.271926,0.948856
0.610269,0.535685
0.843122,0.345686
0.322857,0.901895
0.028674,0.058686
0.839520,0.647438
0.674544,0.094645
0.797919,0.097957
0.942421,0.315486
0.196614,0.330309
0.474217,0.228813
0.850868,0.322713
0.239399,0.740863
0.991649,0.538033
0.360547,0.307273
0.290659,0.616496
0.257468,0.889320
0.143675,0.102216
0.244158,0.430584
0.011479,0.248591
0.525171,0.871294
0.896006,0.189715
0.950218,0.666638
0.293925,0.866629
0.002971,0.488440
0.185762,0.456860
0.679447,0.053701
0.798596,0.923860
0.788293,0.778539
0.456830,0.120717
0.097961,0.762968
0.781555,0.358576
0.639971,0.891451
0.431577,0.886295
0.397000,0.441305
0.127287,0.917417
0.271873,0.049980
0.095458,0.242882
0.707654,0.389515
0.098502,0.715858
0.862470,0.285604
0.183691,0.571368
0.323423,0.991019
0.482465,0.106263
0.756619,0.954187
0.244702,0.860150
0.364196,0.798756
0.193874,0.274681
0.930896,0.622544
0.188976,0.331902
0.057189,0.281486
0.230516,0.351218
0.344291,0.352658
0.575829,0.042674
0.723985,0.649850
0.767516,0.566042
0.942742,0.931056
0.157872,0.239953
0.911370,0.603761
0.364913,0.658348
0.550111,0.572797
0.529852,0.214242
0.621505,0.710408
0.511658,0.556421
0.330470,0.676170
0.887077,0.399444
0.302611,0.566910
0.735714,0.344518
0.449132,0.310937
0.385284,0.156783
0.981031,0.101442
0.781652,0.905717
0.059696,0.913502
0.184719,0.962115
0.525863,0.535028
0.629970,0.061727
0.147231,0.176621
0.291098,0.755784
0.854287,0.775119
0.329336,0.195171
0.490066,0.201775
0.594204,0.494177
0.304832,0.312901
0.821162,0.789790
0.629586,0.215026
0.925647,0.602172
0.319092,0.725623
0.509298,0.423528
0.612520,0.702693
0.363895,0.156007
0.241586,0.960733
0.205830,0.391576
0.161299,0.537516
0.185279,0.011498
0.302642,0.480921
0.207785,0.797749
0.698080,0.758410
0.518238,0.329947
0.117627,0.030843
0.775782,0.748567
0.295988,0.698094
0.335838,0.634992
0.419745,0.834022
0.506946,0.978788
0.551454,0.368226
0.163992,0.779642
0.362567,0.373261
0.205822,0.518114
0.877799,0.328107
0.525904,0.176235
0.849577,0.737940
0.972865,0.567606
0.524375,0.253063
0.577816,0.621768
0.331017,0.356259
0.362111,0.589152
0.040060,0.688526
0.248597,0.443478
0.532297,0.283990
0.451063,0.042339
0.648673,0.607692
0.866160,0.008406
0.989430,0.084695
0.518967,0.873813
0.397232,0.042743
0.032985,0.265402
0.900247,0.170335
0.808026,0.320454
0.225114,0.370911
0.904643,0.582256
0.702145,0.243972
0.187907,0.772543
0.962825,0.436908
0.176360,0.504737
0.723640,0.683465
0.582357,0.396270
0.273759,0.435388
0.395012,0.248938
0.508447,0.945413
0.102412,0.888988
0.967767,0.133450
0.174723,0.715040
0.131829,0.975108
0.024169,0.364996
0.355607,0.911706
0.939084,0.044293
0.214632,0.135969
0.794306,0.141977
0.735001,0.894198
0.670046,0.297480
0.656514,0.253914
0.703136,0.954317
0.695848,0.079458
0.183729,0.182278
0.011369,0.279674
0.120501,0.977676
0.391953,0.319902
0.708096,0.564368
0.266993,0.736326
0.899735,0.631533
0.660092,0.832571
0.682273,0.876587
0.956639,0.475482
0.032996,0.548149
0.455917,0.661116
0.850340,0.115921
0.918241,0.504861
0.026509,0.643241
0.614599,0.198964
0.811455,0.598023
0.474391,0.928626
0.593750,0.889379
0.221990,0.307813
0.409412,0.507466
0.026436,0.347682
0.121966,0.656812
0.140751,0.841696
0.549262,0.074056
0.261460,0.605650
0.646855,0.731086
0.245240,0.527486
0.855161,0.183039
0.043054,0.908957
0.774801,0.645194
0.106080,0.613963
0.268818,0.596307
0.548559,0.855197
0.461138,0.748523
0.156755,0.859943
0.260846,0.173462
0.185693,0.431452
0.888006,0.342073
0.184046,0.437461
0.441975,0.481941
0.989484,0.100648
0.200163,0.230739
0.591004,0.061764
0.394032,0.642999
0.944623,0.171234
0.267259,0.050748
0.783568,0.508496
0.646211,0.312300
0.398814,0.072392
0.093164,0.554236
0.989864,0.335168
0.752813,0.164213
0.738540,0.613894
0.523527,0.923707
0.047475,0.964035
0.381821,0.016488
0.046527,0.611198
0.246850,0.601106
0.646289,0.675053
0.238092,0.588116
0.840087,0.531309
0.639709,0.621377
0.055661,0.311509
0.953239,0.440152
0.416080,0.068476
0.024062,0.389038
0.397525,0.763779
0.570775,0.145215
0.398698,0.077422
0.047420,0.457898
0.054627,0.390500
0.466294,0.125676
0.017486,0.707125
0.725910,0.684205
0.377028,0.953409
0.258635,0.254964
0.472043,0.929667
0.863185,0.563296
0.204818,0.838481
0.451267,0.429240
0.434891,0.467733
0.011725,0.261038
0.783312,0.599704
0.380844,0.192930
0.684529,0.427322
0.646573,0.722072
0.888612,0.097147
0.832400,0.901857
0.834102,0.539877
0.574232,0.223922
0.519351,0.778178
0.979910,0.237964
0.706179,0.295913
0.533823,0.915361
0.132967,0.545126
0.496223,0.344172
0.548888,0.530601
0.250872,0.310909
0.129902,0.640791
0.544440,0.785899
0.094491,0.156258
0.537922,0.968585
0.281765,0.374938
0.868411,0.155242
0.928859,0.444222
0.333955,0.458091
0.235238,0.803392
0.432108,0.970172
0.089679,0.937096
0.867671,0.231325
0.486768,0.419382
0.233266,0.069875
0.936867,0.484396
0.416622,0.091998
0.140372,0.950468
0.887077,0.233564
0.140076,0.415969
0.222687,0.408345
0.805572,0.125107
0.529161,0.733362
0.523013,0.872004
0.169008,0.760649
0.660517,0.600250
0.712896,0.756132
0.559389,0.548244
0.994883,0.010760
0.978149,0.226087
0.111706,0.934285
0.702586,0.478280
0.980520,0.860511
0.467022,0.870347
0.102432,0.594393
0.323397,0.353071
0.004296,0.119758
0.429571,0.575200
0.874366,0.952420
0.424891,0.035298
0.721553,0.088891
0.639861,0.429831
0.817650,0.203811
0.288762,0.896851
0.237586,0.964533
0.034235,0.357898
0.871328,0.762611
0.838078,0.865089
0.605789,0.344307
0.750211,0.696889
0.916641,0.088921
0.019348,0.931840
0.212018,0.488186
0.477038,0.088256
0.416316,0.862583
0.132164,0.124192
0.968435,0.810902
0.576699,0.804728
0.970517,0.552958
0.613244,0.210033
0.539220,0.639625
0.547746,0.434550
0.392784,0.412252
0.955493,0.007358
0.725557,0.038266
0.707954,0.658219
0.128497,0.696569
0.550320,0.353808
0.187806,0.006120
0.424327,0.607437
0.934579,0.606406
0.728430,0.920234
0.350406,0.343352
0.735447,0.341510
0.889355,0.340671
0.528087,0.444682
0.003817,0.069456
0.863513,0.413592
0.487758,0.152198
0.386318,0.176929
0.199910,0.053974
0.822875,0.303413
0.789791,0.384288
0.655541,0.944383
0.424826,0.129255
0.578365,0.298164
0.678949,0.324938
0.280376,0.046446
0.611610,0.038914
0.375238,0.517098
0.378639,0.888798
0.906821,0.395907
0.987699,0.789560
0.757321,0.476559
0.931458,0.145816
0.682532,0.145394
0.233719,0.495501
0.462161,0.042539
0.893618,0.135365
0.286926,0.239027
0.231362,0.561426
0.669977,0.885555
0.862150,0.947209
0.949203,0.497411
0.970930,0.302473
0.971927,0.341494
0.200855,0.896577
0.721758,0.219565
0.696345,0.544217
0.688044,0.625354
0.670009,0.334267
0.743613,0.930278
0.893796,0.227920
0.938600,0.775477
0.314031,0.954733
0.069518,0.515165
0.501281,0.747500
0.426774,0.392026
0.688410,0.394928
0.855529,0.680522
0.674526,0.817214
0.014428,0.856899
0.746550,0.737773
0.068083,0.423849
0.264490,0.747811
0.043300,0.918969
0.127497,0.750918
0.620443,0.750442
0.959577,0.796509
0.775051,0.271138
0.732555,0.863528
0.812179,0.189976
0.594123,0.239736
0.594203,0.270823
0.624715,0.437031
0.904457,0.298003
0.277531,0.882219
0.137040,0.032541
0.651070,0.224671
0.444974,0.939743
0.962346,0.462460
0.842621,0.075517
0.248186,0.688222
0.105671,0.234069
0.465429,0.844231
0.512890,0.160039
0.713127,0.311829
0.397719,0.297637
0.570600,0.986755
0.542986,0.222871
0.428178,0.504502
0.449183,0.693861
0.367284,0.606975
0.717984,0.053819
0.808966,0.205301
0.949516,0.781929
0.653464,0.811722
0.837910,0.882055
0.500304,0.959576
0.146266,0.949768
0.806082,0.617814
0.140233,0.497645
0.978713,0.518296
0.801005,0.555752
0.530674,0.330600
0.712691,0.938496
0.817579,0.145350
0.653644,0.209029
0.758821,0.393671
0.218551,0.548572
0.558206,0.187748
0.305210,0.171996
0.962817,0.129213
0.077085,0.460632
0.082085,0.209310
0.385850,0.887576
0.864970,0.516743
0.400391,0.836761
0.081388,0.199739
0.364982,0.599655
0.557802,0.064784
0.573076,0.330242
0.217602,0.211340
0.549480,0.953870
0.569989,0.762798
0.506853,0.138962
0.899790,0.836859
0.303580,0.894889
0.960744,0.418040
0.316921,0.032395
0.638976,0.718225
0.935172,0.502639
0.251384,0.311131
0.346467,0.350608
0.541188,0.717818
0.951125,0.078159
0.788149,0.515648
0.048552,0.950117
0.034434,0.433143
0.994179,0.265024
0.754327,0.469235
0.432895,0.663111
0.314396,0.784605
0.562800,0.285032
0.182453,0.871897
0.349012,0.816736
0.603561,0.281624
0.314304,0.836424
0.608198,0.655482
0.194959,0.159235
0.383760,0.110660
0.236793,0.135620
0.632605,0.687232
0.180848,0.421795
0.689221,0.132163
0.679035,0.414927
0.654880,0.130340
0.084977,0.965622
0.890368,0.644976
0.254162,0.064505
0.490471,0.601508
0.847004,0.048964
0.872205,0.147708
0.935166,0.515678
0.804703,0.126342
0.657209,0.152814
0.256511,0.923876
0.323852,0.885762
0.610193,0.505481
0.280286,0.277470
0.659856,0.967459
0.700604,0.318162
0.077220,0.747966
0.832487,0.228100
0.404334,0.567924
0.042914,0.920176
0.152950,0.909687
0.267014,0.205459
0.017611,0.923585
0.531597,0.811460
0.054725,0.211662
0.031013,0.304315
0.115296,0.360236
0.233260,0.683313
0.841718,0.513684
0.990292,0.501800
0.509491,0.671440
0.786373,0.605503
0.460017,0.084924
0.576841,0.923241
0.597514,0.587696
0.802090,0.730264
0.512388,0.807945
0.772644,0.544002
0.722165,0.298311
0.381975,0.769547
0.520097,0.388029
0.083193,0.636634
0.703262,0.288430
0.335652,0.571793
0.836193,0.341380
0.025779,0.294247
0.030087,0.843572
0.916709,0.508259
0.886839,0.504088
0.401412,0.490305
0.100990,0.208867
0.228124,0.611979
0.804725,0.318224
0.145227,0.727188
0.308251,0.503029
0.481292,0.855998
0.883260,0.559992
0.468020,0.622539
0.880639,0.799487
0.144114,0.667553
0.150200,0.189659
0.034422,0.216595
0.969558,0.917604
0.677818,0.842741
0.437185,0.084844
0.314980,0.577419
0.298044,0.554507
0.148078,0.284963
0.530732,0.317746
0.971708,0.865971
0.806572,0.450958
0.689013,0.709065
0.012852,0.177281
0.266403,0.901700
0.927406,0.374273
0.619526,0.043175
0.583141,0.684164
0.242398,0.544543
0.581624,0.922667
0.418421,0.013050
0.827949,0.505789
0.566313,0.275592
0.275590,0.758153
0.573557,0.818435
0.006733,0.548368
0.670708,0.808069
0.461089,0.357851
0.044994,0.321534
0.472311,0.793394
0.908992,0.394151
0.206617,0.496183
0.460357,0.824959
0.153554,0.695814
0.375985,0.750761
0.600894,0.757878
0.747640,0.617663
0.522645,0.321487
0.871063,0.812255
0.023194,0.435323
0.598347,0.039280
0.031470,0.486485
0.517563,0.040479
0.610377,0.384389
0.007707,0.106279
0.145693,0.918270
0.476031,0.337627
0.413252,0.938788
0.155558,0.516182
0.631377,0.548296
0.268045,0.234082
0.054240,0.744201
0.854242,0.820785
0.318001,0.726513
0.594506,0.342091
0.178998,0.173238
0.391775,0.163156
0.461215,0.233392
0.179532,0.061733
0.598049,0.211969
0.163057,0.789152
0.103547,0.616186
0.113084,0.502288
0.610371,0.277247
0.058122,0.272549
0.782474,0.294023
0.503841,0.065275
0.347680,0.331224
0.883374,0.642778
0.107762,0.466189
0.321505,0.960344
0.654703,0.434264
0.461987,0.124613
0.624363,0.645573
0.184825,0.260133
0.813924,0.348423
0.962006,0.903177
0.992984,0.065670
0.403278,0.607134
0.314781,0.443506
0.862132,0.100983
0.754482,0.411769
0.192504,0.078806
0.739105,0.085588
0.749559,0.851878
0.540575,0.761542
0.113694,0.166589
0.117562,0.567340
0.281067,0.742170
0.186151,0.480503
0.959401,0.994157
0.824509,0.889955
0.895368,0.779280
0.988771,0.240682
0.447907,0.315428
0.728860,0.235236
0.432983,0.462906
0.684517,0.607582
0.573385,0.424967
0.707458,0.266489
0.249065,0.275454
0.047366,0.367808
0.434071,0.186553
0.920391,0.732413
0.907841,0.130245
0.232251,0.888576
0.110994,0.035225
0.816526,0.947064
0.865498,0.817085
0.277264,0.315463
0.513993,0.304746
0.581912,0.557021
0.473984,0.263449
0.211640,0.057412
0.683088,0.890388
0.351700,0.987654
0.134860,0.363001
0.326515,0.562813
0.599760,0.228048
0.305865,0.515844
0.378373,0.540114
0.389238,0.491286
0.560533,0.194365
0.472663,0.469414
0.860010,0.476495
0.739644,0.153445
0.754481,0.349222
0.697596,0.214406
0.592393,0.889085
0.305948,0.255860
0.779646,0.647040
0.246306,0.913482
0.066015,0.542974
0.501827,0.659730
0.825706,0.810527
0.167678,0.156362
0.317781,0.531806
0.660426,0.901028
0.737679,0.164747
0.305423,0.771820
0.906782,0.033215
0.868892,0.631309
0.365547,0.544788
0.923358,0.981950
0.449956,0.211765
0.257094,0.231294
0.897656,0.495081
0.138949,0.932110
0.041697,0.612306
0.631921,0.872598
0.437873,0.760430
0.041943,0.786479
0.312532,0.677130
0.625540,0.065569
0.845804,0.915951
0.801124,0.756240
0.967320,0.658378
0.440232,0.323196
0.264475,0.359908
0.300853,0.723326
0.588427,0.575478
0.937475,0.494158
0.033193,0.128865
0.439792,0.053397
0.748341,0.084997
0.937087,0.152918
0.828097,0.955719
0.920810,0.155658
0.648968,0.563159
0.244596,0.496027
0.486808,0.036881
0.259391,0.486238
0.776730,0.671443
0.802474,0.037290
0.066979,0.103933
0.766436,0.630295
0.648381,0.705294
0.105554,0.666882
0.809860,0.574607
0.732449,0.566701
0.611239,0.673685
0.727655,0.424625
0.634199,0.665795
0.632739,0.273888
0.218940,0.852207
0.783716,0.700982
0.944332,0.012547
0.187492,0.701434
0.159673,0.951676
0.718466,0.798970
0.100797,0.448351
0.433193,0.796185
0.185867,0.507776
0.428197,0.014202
0.091064,0.148986
0.557151,0.717863
0.855998,0.292558
0.182639,0.497822
0.971696,0.843922
0.773275,0.184128
0.681754,0.589324
0.905346,0.574006
0.620334,0.094847
0.304278,0.306874
0.095781,0.003531
0.127553,0.164574
0.516532,0.513847
0.974077,0.676187
0.101556,0.411648
0.712788,0.230585
0.595756,0.277360
0.916953,0.478335
0.603372,0.107963
0.960915,0.559532
0.906973,0.706587
0.769975,0.565887
0.281386,0.615556
0.158999,0.922670
0.738237,0.471478
0.213532,0.870303
0.498881,0.370363
0.200280,0.465816
0.896796,0.015612
0.706144,0.020819
0.448725,0.433049
0.219143,0.033487
0.714351,0.091537
0.498229,0.303089
0.236547,0.428549
0.860696,0.133478
0.157439,0.608864
0.702469,0.442675
0.281058,0.832902
0.317917,0.053054
0.345094,0.521497
0.912247,0.837408
0.903401,0.979311
0.841285,0.765893
0.010066,0.541361
0.820168,0.468381
0.971212,0.007991
0.484530,0.678194
0.181132,0.987007
0.974751,0.376370
0.431767,0.841358
0.556441,0.561399
0.478088,0.239720
0.031539,0.753620
0.127437,0.329521
0.799321,0.477266
0.903809,0.727438
0.315149,0.761022
0.676029,0.137187
0.636437,0.656720
0.709004,0.394938
0.134180,0.685788
0.490317,0.570973
0.381630,0.689982
0.600553,0.358504
0.972899,0.867505
0.244286,0.629574
0.606026,0.731121
0.901930,0.619122
0.454705,0.062011
0.975682,0.269037
0.520224,0.906582
0.975808,0.843327
0.705799,0.643653
0.748890,0.120759
0.320905,0.702434
0.781576,0.450976
0.410748,0.288068
0.065440,0.811829
0.945342,0.654903
0.164480,0.006890
0.675002,0.376785
0.669247,0.277495
0.091549,0.540682
0.899545,0.546015
0.606648,0.891880
0.829139,0.086358
0.780569,0.797869
0.952145,0.515122
0.445913,0.945442
0.851080,0.762771
0.676468,0.616888
0.204690,0.060035
0.898598,0.278643
0.869267,0.829887
0.510684,0.286528
0.876243,0.569804
0.440102,0.518110
0.881830,0.530800
0.110488,0.769958
0.097683,0.734595
0.665739,0.905003
0.835416,0.417488
0.733025,0.801053
0.970332,0.167120
0.761804,0.803065
0.942151,0.428017
0.443304,0.120431
0.496460,0.345755
0.431126,0.372679
0.200025,0.365551
0.446389,0.063676
0.969779,0.889674
0.615082,0.851675
0.419769,0.735828
0.627666,0.527390
0.443997,0.281227
0.433375,0.257950
0.757075,0.164893
0.057947,0.746326
0.325061,0.815348
0.529420,0.285839
0.850677,0.570123
0.426361,0.762354
0.290843,0.860382
0.106572,0.478923
0.229064,0.528456
0.556943,0.184571
0.426795,0.152696
0.036748,0.850481
0.883417,0.645495
0.352283,0.304131
0.936359,0.788790
0.562109,0.686859
0.942225,0.617460
0.399651,0.287829
0.414193,0.964640
0.560991,0.652125
0.038306,0.432134
0.370539,0.181092
0.845299,0.442267
0.685418,0.070602
0.028884,0.239730
0.275934,0.426336
0.421243,0.290095
0.299450,0.257376
0.956388,0.615120
0.599949,0.849140
0.444930,0.153606
0.574389,0.366153
0.779133,0.994710
0.684545,0.179271
0.895090,0.183755
0.832288,0.771615
0.229297,0.207850
0.971703,0.089755
0.690717,0.677131
0.170116,0.748147
0.903486,0.449051
0.196389,0.336386
0.746516,0.486840
0.618664,0.729687
0.146495,0.205877
0.590370,0.590796
0.359703,0.154658
0.939486,0.103418
0.127097,0.592601
0.103058,0.268915
0.841628,0.150378
0.800618,0.061368
0.364842,0.771825
0.136958,0.085905
0.425306,0.339846
0.798639,0.355912
0.742967,0.976630
0.666225,0.515117
0.464435,0.315586
0.193698,0.583203
0.483430,0.799458
0.171399,0.852826
0.958877,0.106670
0.214890,0.499856
0.730557,0.331050
0.101648,0.584584
0.475608,0.950404
0.629509,0.851843
0.686718,0.786605
0.904072,0.151385
0.062925,0.684478
0.467581,0.803711
0.669177,0.085710
0.305892,0.086268
0.387092,0.471265
0.724709,0.874474
0.291074,0.922447
0.723344,0.278644
0.020263,0.745715
0.317093,0.777736
0.024585,0.450362
0.305005,0.481005
0.333921,0.921426
0.391003,0.984732
0.676219,0.225583
0.116363,0.707609
0.914553,0.549113
0.529740,0.549267
0.708981,0.848115
0.712932,0.065945
0.346861,0.438946
0.976751,0.628064
0.360644,0.688929
0.893749,0.350230
0.428205,0.184233
0.122491,0.435695
0.615753,0.439278
0.935557,0.933498
0.325783,0.299987
0.950802,0.031444
0.530962,0.094586
0.742909,0.469790
0.664983,0.273895
0.047473,0.365992
0.104991,0.800418
0.451085,0.469372
0.222544,0.420662
0.113579,0.571747
0.121812,0.995560
0.947934,0.527989
0.169094,0.050507
0.979374,0.786183
0.473932,0.906012
0.727366,0.808000
0.206238,0.682249
0.833476,0.755413
0.749876,0.580053
0.212346,0.411783
0.858267,0.256210
0.763609,0.988768
0.009551,0.216788
0.444630,0.202869
0.642555,0.529776
0.799776,0.768210
0.506629,0.699225
0.292077,0.667418
0.791725,0.263165
0.471129,0.311047
0.180234,0.201733
0.119367,0.367427
0.865496,0.908000
0.122965,0.585014
0.514661,0.261829
0.013602,0.348680
0.547959,0.753717
0.342787,0.545972
0.986508,0.745047
0.770555,0.630670
0.319782,0.569941
0.384407,0.868878
0.291881,0.676513
0.527013,0.096747
0.780359,0.245348
0.393956,0.115954
0.194673,0.501490
0.468673,0.096454
0.426657,0.598129
0.682648,0.935302
0.899179,0.676716
0.312174,0.457648
0.473218,0.651395
0.981251,0.434295
0.426822,0.774751
0.070921,0.727117
0.317971,0.434871
0.565139,0.611015
0.117689,0.082842
0.713886,0.017441
